127.0.0.1 - - [07/Jun/2018:07:20:34 +0000] "GET /2018/06/07/hello-world/ HTTP/1.1" 499 0 "http://fireweedlocal.local/2018/06/07/hello-world/" "WordPress/4.9.6; http://fireweedlocal.local"
127.0.0.1 - - [07/Jun/2018:07:20:40 +0000] "GET /index.php/2018/06/07/hello-world/ HTTP/1.1" 499 0 "http://fireweedlocal.local/index.php/2018/06/07/hello-world/" "WordPress/4.9.6; http://fireweedlocal.local"
127.0.0.1 - - [07/Jun/2018:07:20:44 +0000] "POST /wp-cron.php?doing_wp_cron=1528356042.8585391044616699218750 HTTP/1.1" 499 0 "http://fireweedlocal.local/wp-cron.php?doing_wp_cron=1528356042.8585391044616699218750" "WordPress/4.9.6; http://fireweedlocal.local"
127.0.0.1 - - [07/Jun/2018:07:21:52 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=f9925b4f01&1528356112198 HTTP/1.0" 200 572 "http://fireweedlocal.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:21:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fireweedlocal.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:21:52 +0000] "POST /wp-cron.php?doing_wp_cron=1528356111.9657149314880371093750 HTTP/1.1" 200 31 "http://fireweedlocal.local/wp-cron.php?doing_wp_cron=1528356111.9657149314880371093750" "WordPress/4.9.6; http://fireweedlocal.local"
127.0.0.1 - - [07/Jun/2018:07:21:52 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=f9925b4f01&1528356112287 HTTP/1.0" 200 1 "http://fireweedlocal.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:21:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 872 "http://fireweedlocal.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:01 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 34460 "http://fireweedlocal.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:01 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 499 0 "http://fireweedlocal.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:01 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.6 HTTP/1.0" 200 41526 "http://fireweedlocal.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:01 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.6 HTTP/1.0" 200 95758 "http://fireweedlocal.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:02 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,jquery-ui-core,thickbox,plugin-install,svg-painter,heartbeat,wp-&load%5B%5D=auth-check&ver=4.9.6 HTTP/1.0" 200 34396 "http://fireweedlocal.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fireweedlocal.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:07 +0000] "GET /wp-admin/plugin-install.php HTTP/1.0" 499 0 "http://fireweedlocal.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:09 +0000] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 70749 "http://fireweedlocal.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:10 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,thickbox,plugin-install,underscore,wp-util,wp-a11y,updates,svg-painter,heartbeat,wp-&load%5B%5D=auth-check&ver=4.9.6 HTTP/1.0" 200 34338 "http://fireweedlocal.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:10 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fireweedlocal.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fireweedlocal.local/wp-admin/plugin-install.php?s=all+in+one&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 86874 "http://fireweedlocal.local/wp-admin/plugin-install.php?s=all+in+one&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 280 "http://fireweedlocal.local/wp-admin/plugin-install.php?s=all+in+one&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:52 +0000] "GET /wp-admin/plugins.php?_wpnonce=eab5f8cd87&action=activate&plugin=all-in-one-wp-migration/all-in-one-wp-migration.php HTTP/1.0" 302 0 "http://fireweedlocal.local/wp-admin/plugin-install.php?s=all+in+one&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:53 +0000] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 200 41475 "http://fireweedlocal.local/wp-admin/plugin-install.php?s=all+in+one&tab=search&type=term" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fireweedlocal.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:56 +0000] "GET /wp-admin/admin.php?page=ai1wm_import HTTP/1.0" 200 33469 "http://fireweedlocal.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:57 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter&ver=4.9.6 HTTP/1.0" 200 9998 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:57 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons&ver=4.9.6 HTTP/1.0" 200 95198 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:22:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:15 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:17 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:17 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:18 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:18 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:19 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:19 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:20 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:20 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:21 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:21 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:22 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:23 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:24 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:24 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:25 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 196 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:25 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177723 HTTP/1.0" 200 64 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:26 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 197 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:26 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 0 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:28 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177724 HTTP/1.0" 200 215 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:32 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 197 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:32 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177725 HTTP/1.0" 200 49 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:32 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 249 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:36 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177726 HTTP/1.0" 200 68 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:42 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177727 HTTP/1.0" 200 68 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:43 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 353 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:47 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177728 HTTP/1.0" 200 68 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:52 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177729 HTTP/1.0" 200 68 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:54 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 353 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
127.0.0.1 - - [07/Jun/2018:07:23:58 +0000] "GET /wp-admin/admin-ajax.php?action=ai1wm_status&secret_key=pa7dvuM46c1P&_=1528356177730 HTTP/1.0" 200 68 "http://fireweedlocal.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
